timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1701897779299,46,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,45,0,1
1701897779320,30,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,30,0,0
1701897779345,35,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,35,0,0
1701897779380,20,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,19,0,0
1701897779400,34,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,34,0,0
1701897779434,29,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,29,0,0
1701897779463,49,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,49,0,1
1701897779512,41,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,40,0,0
1701897779350,273,Get Access Grants,200,OK,User Access 3-1,text,true,,89060,170,1,3,http://127.0.0.1:5000/data/access/200100300,273,0,0
1701897779553,75,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,75,0,0
1701897779623,31,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,31,0,1
1701897779628,40,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,40,0,1
1701897779668,53,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,53,0,0
1701897779721,44,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,44,0,1
1701897779192,581,Get User Info,200,OK,Get Medical Records 2-1,text,true,,534172,355,1,3,http://127.0.0.1:5000/data/100200310,580,0,1
1701897779765,13,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,13,0,0
1701897779778,54,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,54,0,1
1701897779773,106,Get Appointments,200,OK,Get Medical Records 2-1,text,true,,78836,175,1,3,http://127.0.0.1:5000/data/appointment/200100300,106,0,1
1701897779655,225,Get Access Grants,200,OK,User Access 3-1,text,true,,89168,170,1,3,http://127.0.0.1:5000/data/access/200100300,225,0,0
1701897779832,50,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,50,0,0
1701897779880,32,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,32,0,0
1701897779882,44,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,44,0,1
1701897779926,54,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,54,0,1
1701897779980,19,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,19,0,0
1701897779999,31,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,31,0,1
1701897780034,38,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,38,0,0
1701897779912,171,Get Access Grants,200,OK,User Access 3-1,text,true,,89276,170,1,3,http://127.0.0.1:5000/data/access/200100300,171,0,0
1701897780073,13,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,13,0,0
1701897780084,54,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,54,0,0
1701897780086,61,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,61,0,0
1701897780147,26,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,26,0,1
1701897780173,48,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,48,0,0
1701897780221,31,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,31,0,1
1701897780252,20,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,20,0,0
1701897780272,20,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,20,0,0
1701897780292,14,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,14,0,0
1701897780306,23,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,23,0,0
1701897780138,197,Get Access Grants,200,OK,User Access 3-1,text,true,,89384,170,1,3,http://127.0.0.1:5000/data/access/200100300,197,0,1
1701897780329,15,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,15,0,0
1701897780344,12,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,12,0,0
1701897780336,20,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,20,0,0
1701897780356,9,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,9,0,0
1701897780365,44,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,43,0,0
1701897780409,18,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,18,0,0
1701897780427,18,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,18,0,0
1701897780445,14,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,14,0,1
1701897780459,28,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,28,0,0
1701897780487,26,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,23,0,1
1701897780356,158,Get Access Grants,200,OK,User Access 3-1,text,true,,89492,170,1,3,http://127.0.0.1:5000/data/access/200100300,157,0,0
1701897779879,635,Get User Info,200,OK,Get Medical Records 2-1,text,true,,537475,355,1,3,http://127.0.0.1:5000/data/100200310,630,0,1
1701897780514,3,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,3,0,0
1701897780514,7,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,7,0,0
1701897780521,46,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,45,0,0
1701897780514,89,Get Appointments,200,OK,Get Medical Records 2-1,text,true,,79691,175,1,3,http://127.0.0.1:5000/data/appointment/200100300,89,0,0
1701897780567,47,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,47,0,0
1701897780614,14,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,14,0,1
1701897780628,13,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,13,0,0
1701897780517,150,Get Access Grants,200,OK,User Access 3-1,text,true,,89600,170,1,3,http://127.0.0.1:5000/data/access/200100300,150,0,1
1701897780641,26,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,26,0,0
1701897780668,14,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,14,0,0
1701897780668,32,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,32,0,0
1701897780701,48,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,48,0,0
1701897780749,40,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,40,0,0
1701897780790,62,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,62,0,0
1701897780852,22,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,22,0,0
1701897780682,192,Get Access Grants,200,OK,User Access 3-1,text,true,,89708,170,1,3,http://127.0.0.1:5000/data/access/200100300,192,0,0
1701897780874,13,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,13,0,0
1701897780887,35,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,35,0,1
1701897780874,61,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,61,0,0
1701897780922,14,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,14,0,1
1701897780936,41,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,41,0,0
1701897780603,378,Get User Info,200,OK,Get Medical Records 2-1,text,true,,542525,355,1,3,http://127.0.0.1:5000/data/100200310,374,0,1
1701897780977,14,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,14,0,0
1701897780991,53,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,53,0,5
1701897780936,120,Get Access Grants,200,OK,User Access 3-1,text,true,,89816,170,1,3,http://127.0.0.1:5000/data/access/200100300,120,0,0
1701897781044,16,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,16,0,0
1701897780981,79,Get Appointments,200,OK,Get Medical Records 2-1,text,true,,80033,175,1,3,http://127.0.0.1:5000/data/appointment/200100300,79,0,0
1701897781056,9,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,9,0,0
1701897781060,5,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,5,0,0
1701897781065,53,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,53,0,1
1701897781118,23,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,23,0,0
1701897781141,13,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,13,0,1
1701897781155,13,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,13,0,0
1701897781065,127,Get Access Grants,200,OK,User Access 3-1,text,true,,89924,170,1,3,http://127.0.0.1:5000/data/access/200100300,127,0,1
1701897781168,38,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,38,0,1
1701897781206,21,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,21,0,0
1701897781192,35,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,35,0,0
1701897781227,14,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,14,0,0
1701897781241,29,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,29,0,0
1701897781270,14,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,14,0,0
1701897781227,116,Get Access Grants,200,OK,User Access 3-1,text,true,,90032,170,1,3,http://127.0.0.1:5000/data/access/200100300,116,0,0
1701897781284,65,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,65,0,0
1701897781343,13,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,13,0,0
1701897781349,15,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,15,0,0
1701897781364,31,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,31,0,1
1701897781395,56,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,56,0,0
1701897781357,107,Get Access Grants,200,OK,User Access 3-1,text,true,,90140,170,1,3,http://127.0.0.1:5000/data/access/200100300,107,0,0
1701897781060,415,Get User Info,200,OK,Get Medical Records 2-1,text,true,,545630,355,1,3,http://127.0.0.1:5000/data/100200310,415,0,0
1701897781452,27,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,26,0,0
1701897781465,15,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,15,0,1
1701897781479,21,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,21,0,0
1701897781500,29,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,29,0,0
1701897781476,59,Get Appointments,200,OK,Get Medical Records 2-1,text,true,,80546,175,1,3,http://127.0.0.1:5000/data/appointment/200100300,59,0,1
1701897781529,19,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,19,0,1
1701897781549,57,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,57,0,0
1701897781481,126,Get Access Grants,200,OK,User Access 3-1,text,true,,90248,170,1,3,http://127.0.0.1:5000/data/access/200100300,126,0,0
1701897781606,9,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,9,0,1
1701897781607,30,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,30,0,0
1701897781615,24,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,24,0,1
1701897781639,46,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,46,0,0
1701897781685,18,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,18,0,0
1701897781704,52,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,52,0,0
1701897781637,140,Get Access Grants,200,OK,User Access 3-1,text,true,,90356,170,1,3,http://127.0.0.1:5000/data/access/200100300,140,0,0
1701897781756,37,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,36,0,1
1701897781778,23,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,23,0,0
1701897781793,26,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,26,0,0
1701897781820,24,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,24,0,0
1701897781844,26,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,25,0,0
1701897781870,28,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,28,0,0
1701897781898,39,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,39,0,1
1701897781937,18,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,18,0,1
1701897781956,22,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,22,0,0
1701897781801,183,Get Access Grants,200,OK,User Access 3-1,text,true,,90464,170,1,3,http://127.0.0.1:5000/data/access/200100300,183,0,0
1701897781978,20,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,20,0,1
1701897781984,42,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,42,0,1
1701897781998,28,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,28,0,0
1701897781535,492,Get User Info,200,OK,Get Medical Records 2-1,text,true,,548892,355,1,3,http://127.0.0.1:5000/data/100200310,483,0,0
1701897782027,20,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,20,0,0
1701897782048,46,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,46,0,0
1701897782094,56,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,56,0,0
1701897782027,143,Get Appointments,200,OK,Get Medical Records 2-1,text,true,,81059,175,1,3,http://127.0.0.1:5000/data/appointment/200100300,143,0,0
1701897782151,20,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,20,0,0
1701897782027,144,Get Access Grants,200,OK,User Access 3-1,text,true,,90572,170,1,3,http://127.0.0.1:5000/data/access/200100300,143,0,0
1701897782171,51,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,51,0,0
1701897782171,62,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,62,0,1
1701897782223,45,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,45,0,0
1701897782269,57,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,57,0,0
1701897782326,30,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,30,0,0
1701897782357,9,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,9,0,0
1701897782367,43,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,43,0,0
1701897782410,62,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,62,0,1
1701897782472,32,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,32,0,0
1701897782234,276,Get Access Grants,200,OK,User Access 3-1,text,true,,90680,170,1,3,http://127.0.0.1:5000/data/access/200100300,275,0,0
1701897782504,18,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,18,0,0
1701897782510,18,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,18,0,0
1701897782523,25,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,25,0,0
1701897782549,31,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,30,0,0
1701897782580,43,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,43,0,0
1701897782624,20,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,20,0,0
1701897782644,68,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,68,0,0
1701897782528,229,Get Access Grants,200,OK,User Access 3-1,text,true,,90788,170,1,3,http://127.0.0.1:5000/data/access/200100300,229,0,1
1701897782758,7,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,7,0,0
1701897782712,68,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,68,0,0
1701897782781,21,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,21,0,0
1701897782802,59,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,58,0,1
1701897782861,31,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,31,0,0
1701897782171,732,Get User Info,200,OK,Get Medical Records 2-1,text,true,,552812,355,1,3,http://127.0.0.1:5000/data/100200310,727,0,0
1701897782893,10,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,10,0,0
1701897782903,62,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,62,0,1
1701897782765,206,Get Access Grants,200,OK,User Access 3-1,text,true,,90896,170,1,3,http://127.0.0.1:5000/data/access/200100300,206,0,0
1701897782966,28,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,28,0,0
1701897782971,23,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,23,0,0
1701897782903,98,Get Appointments,200,OK,Get Medical Records 2-1,text,true,,81743,175,1,3,http://127.0.0.1:5000/data/appointment/200100300,98,0,1
1701897782994,18,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,18,0,0
1701897783012,17,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,16,0,0
1701897783029,30,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,30,0,0
1701897783059,46,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,46,0,1
1701897783106,18,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,18,0,0
1701897782994,184,Get Access Grants,200,OK,User Access 3-1,text,true,,91004,170,1,3,http://127.0.0.1:5000/data/access/200100300,184,0,1
1701897783179,42,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,42,0,0
1701897783124,103,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,103,0,0
1701897783227,25,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,25,0,0
1701897783252,7,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,7,0,0
1701897783259,25,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,25,0,0
1701897783285,73,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,73,0,0
1701897783358,29,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,29,0,0
1701897783387,13,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,13,0,1
1701897783401,9,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,9,0,0
1701897783221,190,Get Access Grants,200,OK,User Access 3-1,text,true,,91112,170,1,3,http://127.0.0.1:5000/data/access/200100300,190,0,1
1701897783410,22,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,22,0,0
1701897783412,27,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,27,0,0
1701897783432,28,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,28,0,0
1701897783460,84,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,84,0,0
1701897783001,600,Get User Info,200,OK,Get Medical Records 2-1,text,true,,557047,355,1,3,http://127.0.0.1:5000/data/100200310,595,0,0
1701897783544,90,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,90,0,0
1701897783635,31,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,31,0,0
1701897783667,46,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,46,0,0
1701897783713,64,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,64,0,1
1701897783439,339,Get Access Grants,200,OK,User Access 3-1,text,true,,91220,170,1,3,http://127.0.0.1:5000/data/access/200100300,339,0,1
1701897783601,179,Get Appointments,200,OK,Get Medical Records 2-1,text,true,,82256,175,1,3,http://127.0.0.1:5000/data/appointment/200100300,179,0,1
1701897783777,6,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,5,0,1
1701897783778,14,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,14,0,1
1701897783783,78,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,78,0,0
1701897783862,14,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,14,0,0
1701897783876,63,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,62,0,1
1701897783939,26,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,25,0,0
1701897783965,19,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,19,0,0
1701897783984,41,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,41,0,1
1701897784025,38,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,38,0,1
1701897784063,37,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,37,0,1
1701897783792,334,Get Access Grants,200,OK,User Access 3-1,text,true,,91328,170,1,3,http://127.0.0.1:5000/data/access/200100300,334,0,0
